page_id,name,urlslug,ID,ALIGN,EYES,HAIR,SEX,SEXUALITY,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
332266,Ceres (New Earth),Ceres_(New_Earth),ND,Good Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1991, September",1991
344890,Lyana (New Earth),Lyana_(New_Earth),ND,Bad Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1991, September",1991
344893,Marita (New Earth),Marita_(New_Earth),ND,Bad Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1991, September",1991
192307,Professor Powder (New Earth),Professor_Powder_(New_Earth),Public Identity,Bad Characters,ND,White Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1991, September",1991
193232,Shadowy Mister Evans (New Earth),Shadowy_Mister_Evans_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1991, September",1991
344887,Shalir (New Earth),Shalir_(New_Earth),ND,Bad Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1991, September",1991
127402,Angst (New Earth),Angst_(New_Earth),Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1991, October",1991
15907,Huitzilopochtli (New Earth),Huitzilopochtli_(New_Earth),Public Identity,Neutral Characters,Black Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1991, October",1991
344342,Meda (New Earth),Meda_(New_Earth),ND,Good Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1991, November",1991
344885,Jasmine (New Earth),Jasmine_(New_Earth),ND,ND,Brown Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1991, May",1991
153784,Julius Barrow (New Earth),Julius_Barrow_(New_Earth),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1991, May",1991
130247,Priscilla Stryker (New Earth),Priscilla_Stryker_(New_Earth),ND,Bad Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1991, March",1991
361921,Sigyn (New Earth),Sigyn_(New_Earth),ND,Neutral Characters,White Eyes,White Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1991, March",1991
164749,Big Breeda (New Earth),Big_Breeda_(New_Earth),ND,Good Characters,ND,Red Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1991, June",1991
192312,Boris Dhumov (New Earth),Boris_Dhumov_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1991, June",1991
130960,Saul Calvino (New Earth),Saul_Calvino_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1991, June",1991
43048,Temptress (New Earth),Temptress_(New_Earth),ND,Bad Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1991, June",1991
282925,Desdemona (New Earth),Desdemona_(New_Earth),Public Identity,Good Characters,Green Eyes,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1991, January",1991
185830,Electrocutioner II (New Earth),Electrocutioner_II_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1991, February",1991
129031,Caesar Lopez (New Earth),Caesar_Lopez_(New_Earth),ND,Bad Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1991, December",1991
345602,Procne (New Earth),Procne_(New_Earth),ND,ND,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1991, December",1991
192432,Queen of Hearts I (New Earth),Queen_of_Hearts_I_(New_Earth),ND,Bad Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1991, December",1991
194133,Turbeau (New Earth),Turbeau_(New_Earth),Public Identity,Bad Characters,ND,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1991, August",1991
184511,Cursor (New Earth),Cursor_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1991, April",1991
184578,Database (New Earth),Database_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1991, April",1991
189287,Mainframe (New Earth),Mainframe_(New_Earth),Secret Identity,Bad Characters,ND,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1991, April",1991
194498,Virtual (New Earth),Virtual_(New_Earth),ND,Bad Characters,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1991, April",1991
228266,Thorvall (New Earth),Thorvall_(New_Earth),ND,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1990, September",1990
337387,Arsala (New Earth),Arsala_(New_Earth),Secret Identity,Good Characters,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1990, October",1990
186253,Front Page (New Earth),Front_Page_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1990, October",1990
302422,Kylstar (New Earth),Kylstar_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1990, October",1990
344307,Dyctinna (New Earth),Dyctinna_(New_Earth),ND,Good Characters,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1990, November",1990
297207,Miss Tribb (New Earth),Miss_Tribb_(New_Earth),Public Identity,Neutral Characters,Red Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1990, November",1990
314248,Dan (New Earth),Dan_(New_Earth),Public Identity,Neutral Characters,Black Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1990, May",1990
282723,Infernus (New Earth),Infernus_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1990, May",1990
131484,Jonathan Hedley (New Earth),Jonathan_Hedley_(New_Earth),ND,Neutral Characters,ND,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1990, May",1990
314249,Ronel (New Earth),Ronel_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1990, May",1990
314287,Stearn (New Earth),Stearn_(New_Earth),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1990, May",1990
193460,Slasher II (New Earth),Slasher_II_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1990, March",1990
99768,Suula (New Earth),Suula_(New_Earth),ND,Neutral Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1990, March",1990
344306,Ismure (New Earth),Ismure_(New_Earth),ND,Good Characters,ND,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1990, June",1990
228299,Fatima (New Earth),Fatima_(New_Earth),Public Identity,Good Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1990, July",1990
69866,Jake Olsen (New Earth),Jake_Olsen_(New_Earth),Public Identity,Good Characters,ND,Red Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1990, January",1990
283325,Lazer (New Earth),Lazer_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1990, August",1990
302420,Noor Harjavti (New Earth),Noor_Harjavti_(New_Earth),Public Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1990, August",1990
161134,Britton (New Earth),Britton_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1990, April",1990
161135,Maia (New Earth),Maia_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1990, April",1990
192273,Poet II (New Earth),Poet_II_(New_Earth),ND,Bad Characters,Brown Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1990, April",1990
283035,Rutherford B. Hayes (New Earth),Rutherford_B._Hayes_(New_Earth),ND,Good Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1990, April",1990
309742,Thorne (New Earth),Thorne_(New_Earth),Public Identity,Good Characters,Grey Eyes,Grey Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1990, April",1990
344877,Belizar (New Earth),Belizar_(New_Earth),ND,ND,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1989, September",1989
118775,Dinky (New Earth),Dinky_(New_Earth),ND,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1989, September",1989
345130,Fatima II (New Earth),Fatima_II_(New_Earth),ND,ND,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1989, September",1989
344878,Kahiri (New Earth),Kahiri_(New_Earth),ND,ND,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1989, September",1989
204557,Sunburst IV (New Earth),Sunburst_IV_(New_Earth),Secret Identity,Good Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1989, September",1989
66540,Jerrie Rathaway (New Earth),Jerrie_Rathaway_(New_Earth),Public Identity,ND,ND,Red Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1989, November",1989
66534,Rachel Rathaway (New Earth),Rachel_Rathaway_(New_Earth),ND,ND,Blue Eyes,Red Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1989, November",1989
344854,Assyra (New Earth),Assyra_(New_Earth),ND,ND,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1989, May",1989
314020,Monmouth (New Earth),Monmouth_(New_Earth),Public Identity,Neutral Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1989, May",1989
165953,Ray Carson (New Earth),Ray_Carson_(New_Earth),ND,Good Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1989, May",1989
353251,Beau Tyler (New Earth),Beau_Tyler_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1989, March",1989
353252,Diana Tyler (New Earth),Diana_Tyler_(New_Earth),Public Identity,Good Characters,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1989, March",1989
344860,Gisa (New Earth),Gisa_(New_Earth),ND,Good Characters,Brown Eyes,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1989, June",1989
155208,Grover Baines (New Earth),Grover_Baines_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1989, June",1989
344864,Mazita (New Earth),Mazita_(New_Earth),ND,Good Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1989, June",1989
217037,Card Queen (New Earth),Card_Queen_(New_Earth),Secret Identity,Good Characters,ND,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1989, July",1989
343961,Carya (New Earth),Carya_(New_Earth),ND,Good Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1989, July",1989
217051,Chlorino (New Earth),Chlorino_(New_Earth),Secret Identity,Good Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1989, July",1989
217048,Herald II (New Earth),Herald_II_(New_Earth),Secret Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1989, July",1989
217054,Ms. Terrific (New Earth),Ms._Terrific_(New_Earth),Secret Identity,Good Characters,ND,Red Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1989, July",1989
194477,Veil (New Earth),Veil_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1989, January",1989
128017,Aniela Arcane (New Earth),Aniela_Arcane_(New_Earth),ND,Neutral Characters,ND,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1989, February",1989
74494,Dana Simpson (New Earth),Dana_Simpson_(New_Earth),ND,ND,Green Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1989, December",1989
343953,Hippodamia (New Earth),Hippodamia_(New_Earth),ND,Good Characters,ND,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1989, December",1989
344873,Aliaza (New Earth),Aliaza_(New_Earth),ND,Good Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1989, August",1989
371811,Ace High (New Earth),Ace_High_(New_Earth),ND,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1989, April",1989
371813,Blowhard (New Earth),Blowhard_(New_Earth),ND,Good Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1989, April",1989
281111,Cyborg-87 (New Earth),Cyborg-87_(New_Earth),Public Identity,Bad Characters,ND,ND,ND,Heterosexual Characters,Living Characters,1,"1989, April",1989
371814,Gyp (New Earth),Gyp_(New_Earth),ND,Good Characters,ND,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1989, April",1989
281116,Iota (New Earth),Iota_(New_Earth),Public Identity,Bad Characters,ND,Black Hair,ND,Heterosexual Characters,Living Characters,1,"1989, April",1989
280858,Kradlock (New Earth),Kradlock_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1989, April",1989
371815,Lawless (New Earth),Lawless_(New_Earth),ND,Good Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1989, April",1989
371816,Nickels (New Earth),Nickels_(New_Earth),ND,Good Characters,ND,Grey Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1989, April",1989
371817,Shiv I (New Earth),Shiv_I_(New_Earth),ND,Good Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1989, April",1989
47546,Squatterbloat (New Earth),Squatterbloat_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1989, April",1989
311939,Susan Lawton (New Earth),Susan_Lawton_(New_Earth),Public Identity,Good Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"1988, November",1988
18331,Blathoxi (New Earth),Blathoxi_(New_Earth),ND,Bad Characters,ND,Black Hair,ND,Heterosexual Characters,Living Characters,1,"1988, March",1988
183477,Blockhouse I (New Earth),Blockhouse_I_(New_Earth),ND,Bad Characters,ND,ND,ND,Heterosexual Characters,Living Characters,1,"1988, March",1988
186188,Fist of Allah (New Earth),Fist_of_Allah_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1988, March",1988
186948,Holocaust (New Earth),Holocaust_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1988, March",1988
197142,Jackal I (New Earth),Jackal_I_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1988, March",1988
152005,Jewelius Blak (New Earth),Jewelius_Blak_(New_Earth),Public Identity,Good Characters,ND,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1988, March",1988
18333,Margaret Thatcher (New Earth),Margaret_Thatcher_(New_Earth),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1988, March",1988
202334,Sonar II (New Earth),Sonar_II_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1988, March",1988
134639,Hurricane (New Earth),Hurricane_(New_Earth),Secret Identity,Bad Characters,ND,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1,"1988, July",1988
134630,Hydra (New Earth),Hydra_(New_Earth),Secret Identity,Bad Characters,ND,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"1988, July",1988
134642,Pyro (New Earth),Pyro_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"1988, July",1988
